"YEAR","STATEFIP","METRO","NCHILD","SEX","AGE","RACE","RACED","EDUC","EDUCD","SCHLTYPE","FTOTINC"
2009,36,1,0,2,19,1,100,7,71,2,24000
2009,36,2,0,2,21,2,200,8,81,2,118400
2009,36,1,0,2,20,8,822,8,81,3,81000
2009,36,2,0,2,19,1,100,7,71,3,124800
2009,36,3,0,2,20,1,100,7,71,2,142000
2009,36,3,0,2,20,1,100,6,63,3,128500
2009,36,2,0,2,19,2,200,6,65,2,53300
2009,36,2,2,2,25,7,700,0,2,1,11020
2009,36,2,0,2,20,2,200,7,71,2,85000
2009,36,1,0,1,25,2,200,6,64,1,9999999
2009,36,0,0,2,21,1,100,7,71,1,200000
2009,36,2,0,2,22,7,700,10,101,3,11400
2009,36,3,0,2,21,1,100,7,71,3,25000
2009,36,4,0,1,25,1,100,4,40,1,65300
2009,36,2,0,1,25,2,200,7,71,1,106300
2009,36,2,0,1,25,2,200,6,63,1,106300
2009,36,2,0,2,20,1,100,6,65,2,40900
2009,36,2,0,1,25,1,100,10,101,1,109000
2009,36,2,2,2,21,7,700,8,81,2,20500
2009,36,3,0,1,23,2,200,10,101,2,9999999
2009,36,2,0,1,19,2,200,7,71,2,28750
2009,36,2,0,2,21,2,200,6,63,1,40800
2009,36,2,0,1,20,6,664,6,63,2,18000
2009,36,2,0,2,25,1,100,10,101,1,40500
2009,36,3,0,1,21,1,100,8,81,1,148000
2009,36,2,0,2,21,2,200,7,71,1,115900
2009,36,3,0,2,22,1,100,7,71,1,119000
2009,36,3,0,1,19,1,100,6,63,1,119000
2009,36,2,0,2,24,2,200,7,71,2,42000
2009,36,4,0,2,24,1,100,10,101,1,58320
2009,36,3,0,1,19,1,100,6,65,2,9999999
2009,36,3,0,1,21,2,200,6,65,1,64000
2009,36,1,0,2,22,1,100,6,63,1,100700
2009,36,3,0,1,19,1,100,6,63,2,33900
2009,36,2,0,2,22,1,100,7,71,1,46100
2009,36,2,0,2,19,1,100,7,71,3,46100
2009,36,2,0,1,19,6,600,6,63,3,212000
2009,36,4,0,1,20,2,200,6,64,1,41100
2009,36,3,0,2,20,7,700,8,81,3,33600
2009,36,3,0,1,23,7,700,6,61,1,33600
2009,36,3,0,1,19,7,700,6,61,1,11000
2009,36,3,0,1,19,4,400,7,71,2,9999999
2009,36,3,0,1,21,1,100,7,71,3,9999999
2009,36,4,0,2,22,1,100,6,64,1,16800
2009,36,2,0,1,25,1,100,11,114,1,213500
2009,36,2,0,1,23,1,100,10,101,1,213500
2009,36,2,0,1,19,1,100,7,71,2,213500
2009,36,3,0,1,20,1,100,7,71,3,9999999
2009,36,2,0,1,24,7,700,8,81,2,6000
2009,36,2,0,1,23,2,200,6,64,1,62000
2009,36,3,0,2,19,1,100,7,71,2,121400
2009,36,2,0,1,23,2,200,8,81,3,57600
2009,36,3,0,1,22,1,100,6,65,1,64940
2009,36,2,0,2,24,2,200,10,101,1,22000
2009,36,3,0,1,24,1,100,10,101,1,64730
2009,36,2,0,1,22,1,100,6,63,3,87200
2009,36,2,0,2,21,1,100,5,50,1,20000
2009,36,2,0,1,19,1,100,5,50,1,20000
2009,36,4,0,2,25,9,904,6,65,1,37900
2009,36,3,0,2,22,1,100,6,63,1,15100
2009,36,3,0,1,23,1,100,6,63,1,15100
2009,36,2,0,2,20,6,620,7,71,3,9999999
2009,36,2,0,2,25,1,100,10,101,1,42000
2009,36,2,0,1,25,1,100,6,64,1,42000
2009,36,2,0,1,23,2,200,6,63,1,50000
2009,36,2,0,2,24,1,100,7,71,2,40000
2009,36,4,0,1,25,1,100,11,116,1,70000
2009,36,4,0,2,24,1,100,10,101,2,70000
2009,36,2,0,1,22,1,100,7,71,3,715700
2009,36,2,0,2,23,1,100,10,101,2,29500
2009,36,2,0,2,23,1,100,10,101,2,6200
2009,36,2,0,1,25,8,830,10,101,3,38000
2009,36,4,0,2,24,1,100,10,101,2,79100
2009,36,2,0,2,25,1,100,10,101,1,79600
2009,36,2,0,1,22,1,100,10,101,1,79600
2009,36,4,0,1,19,1,100,6,63,2,12100
2009,36,3,0,1,21,1,100,10,101,2,87020
2009,36,3,0,2,25,1,100,11,114,1,92000
2009,36,3,0,1,20,1,100,7,71,2,92000
2009,36,4,0,1,20,1,100,6,61,2,239000
2009,36,2,2,2,24,1,100,5,50,1,15000
2009,36,2,0,2,22,8,801,7,71,1,38000
2009,36,4,0,1,23,1,100,7,71,3,75000
2009,36,3,0,2,21,1,100,7,71,2,140000
2009,36,3,0,1,19,1,100,7,71,2,140000
2009,36,3,0,1,20,1,100,7,71,2,98500
2009,36,3,0,2,19,2,200,7,71,3,140300
2009,37,2,0,2,20,1,100,8,81,1,54500
2009,37,3,0,1,22,1,100,7,71,2,107000
2009,37,2,0,1,25,1,100,6,64,1,32000
2009,37,3,1,2,22,1,100,8,81,1,52000
2009,37,4,0,1,21,1,100,6,63,1,7000
2009,37,1,0,1,19,2,200,6,65,2,21360
2009,37,1,0,1,19,2,200,6,65,2,21360
2009,37,4,0,1,21,3,357,6,65,1,9999999
2009,37,1,0,1,19,1,100,6,64,1,14600
2009,37,1,0,2,21,1,100,7,71,2,21500
2009,37,1,0,2,23,1,100,6,65,1,70000
2009,37,1,0,1,23,1,100,6,63,1,70000
2009,37,4,0,2,19,1,100,7,71,2,58320
2009,37,4,0,1,25,1,100,8,81,1,32000
2009,37,4,0,1,20,1,100,5,50,2,7200
2009,37,1,0,1,20,1,100,7,71,2,9999999
2009,37,4,0,2,21,1,100,7,71,2,7000
2009,37,4,0,1,21,1,100,6,63,1,7000
2009,37,4,0,1,22,1,100,6,63,1,24000
2009,37,4,0,1,22,1,100,6,65,1,24000
2009,37,4,0,2,22,1,100,10,101,1,50000
2009,37,4,0,2,23,1,100,10,101,1,40000
2009,37,2,0,1,19,2,200,7,71,2,55000
2009,37,1,0,1,22,3,314,6,63,1,35000
2009,37,4,0,1,21,1,100,7,71,2,111000
2009,37,4,0,2,19,1,100,6,65,2,111000
2009,37,4,0,2,20,2,200,7,71,2,2000
2009,37,4,0,2,19,2,200,7,71,2,4900
2009,37,3,0,2,22,6,600,8,81,2,29000
2009,37,4,0,1,19,1,100,6,63,2,9999999
2009,37,4,0,1,20,2,200,6,63,2,13000
2009,37,3,0,1,22,1,100,2,26,1,50000
2009,37,2,0,1,21,6,620,7,71,3,9999999
2009,37,2,2,1,24,1,100,10,101,1,72000
2009,37,2,2,2,23,1,100,6,65,1,72000
2009,37,1,0,2,23,1,100,10,101,1,188400
2009,37,1,1,2,23,1,100,6,65,1,32000
2009,37,4,0,1,22,1,100,6,65,2,72700
2009,37,1,0,1,20,1,100,6,63,1,9770
2009,37,4,0,2,24,1,100,10,101,1,55650
2009,37,1,0,2,21,1,100,7,71,2,9999999
2009,37,4,0,2,21,1,100,7,71,2,59010
2009,37,3,2,2,24,2,200,6,61,1,3600
2009,37,3,0,2,19,2,200,4,40,2,9999999
2009,37,4,3,1,25,2,200,6,63,1,65000
2009,39,4,0,2,23,1,100,10,101,1,37000
2009,39,4,2,2,22,2,200,6,63,1,6400
2009,39,4,0,2,24,2,200,10,101,1,94400
2009,39,2,0,1,19,2,200,4,40,1,49000
2009,39,4,0,2,22,1,100,10,101,1,166000
2009,39,1,0,2,21,1,100,7,71,3,9999999
2009,39,4,1,2,25,1,100,7,71,1,22000
2009,39,3,0,2,19,1,100,7,71,2,88900
2009,39,4,0,2,20,1,100,6,63,1,5900
2009,39,1,0,1,19,1,100,7,71,2,141500
2009,39,4,0,2,21,1,100,7,71,2,9999999
2009,39,3,0,1,19,1,100,6,63,1,162000
2009,39,1,0,2,19,1,100,6,65,2,33820
2009,39,1,0,1,25,1,100,6,64,1,97000
2009,39,1,1,2,25,1,100,7,71,1,40600
2009,39,4,0,2,22,1,100,10,101,1,114100
2009,39,4,0,2,19,1,100,6,63,3,74070
2009,39,1,0,1,25,1,100,6,63,1,7200
2009,39,3,0,1,22,1,100,6,64,1,247000
2009,39,3,1,2,20,2,200,6,63,1,5700
2009,39,3,0,1,21,7,700,3,30,1,20800
2009,39,3,0,1,24,7,700,7,71,1,4000
2009,39,4,0,2,22,1,100,7,71,3,33000
2009,39,2,0,2,20,1,100,6,63,1,4700
2009,39,1,0,2,21,1,100,5,50,1,10300
2009,39,4,0,1,24,1,100,7,71,2,100300
2009,39,3,0,2,25,1,100,10,101,1,32800
2009,39,3,0,1,22,1,100,10,101,2,32800
2009,39,3,1,1,25,1,100,2,26,1,15000
2009,39,3,1,2,25,1,100,2,25,1,15000
2009,39,1,0,1,25,8,826,6,65,1,85000
2009,39,3,0,2,19,1,100,7,71,3,59600
2009,39,3,0,1,24,1,100,10,101,2,21300
2009,39,2,1,2,23,1,100,6,63,1,33000
2009,39,2,1,1,23,1,100,6,63,1,33000
2009,39,4,0,1,19,1,100,6,65,2,9999999
2009,39,1,0,1,20,1,100,6,63,1,80900
2009,39,3,0,1,24,2,200,7,71,1,35400
2009,39,0,0,1,24,1,100,7,71,3,5000
2009,39,1,0,1,22,1,100,6,65,2,16340
2009,39,1,0,2,22,1,100,6,63,1,6000
2009,39,4,0,2,19,1,100,7,71,3,9999999
2009,39,4,0,2,23,1,100,6,63,2,334604
2009,39,4,0,2,19,1,100,6,63,2,334604
2009,39,1,0,1,25,1,100,6,63,1,9999999
2009,39,1,1,1,25,1,100,6,65,1,30000
2009,39,1,1,2,22,1,100,6,65,2,30000
2009,39,4,0,2,25,1,100,7,71,2,85100
2009,39,1,0,1,21,1,100,7,71,2,1000
2009,39,1,0,1,21,1,100,7,71,2,2500
2009,39,1,0,1,20,1,100,7,71,2,500
2009,39,1,0,1,20,1,100,7,71,2,2100
2009,39,1,0,1,20,1,100,7,71,2,490
2009,39,2,0,1,23,2,200,1,12,1,4400
2009,39,2,0,1,23,1,100,5,50,1,36700
2009,39,4,0,2,19,1,100,7,71,2,9999999
2009,39,3,0,1,24,1,100,10,101,3,31800
2009,39,3,0,2,24,1,100,10,101,3,31800
2009,39,2,1,2,22,2,200,6,63,1,8500
2009,39,4,0,2,19,1,100,6,65,2,9999999
2009,39,1,2,1,23,1,100,7,71,1,46000
2009,39,1,0,2,23,1,100,7,71,1,0
2009,39,4,0,1,23,1,100,10,101,1,740
2009,39,4,0,1,22,1,100,10,101,1,4700
2009,39,3,0,2,19,1,100,6,63,3,70300
2009,39,2,0,2,22,1,100,7,71,3,105000
2009,40,1,5,2,25,1,100,3,30,1,6100
2009,40,1,1,2,25,1,100,7,71,2,20800
2009,40,2,0,1,20,7,700,7,71,2,48000
2009,40,2,1,2,20,7,700,6,63,1,17300
2009,40,2,2,1,24,7,700,6,64,1,17300
2009,40,2,0,1,20,7,700,6,63,1,30200
2009,40,2,0,2,19,7,700,6,63,1,30200
2009,40,2,1,2,22,7,700,6,63,1,30200
2009,40,0,0,1,24,1,100,6,65,1,25000
2009,40,0,0,2,20,1,100,6,63,1,25000
2009,40,3,0,1,25,1,100,6,63,1,41800
2009,40,1,0,1,19,1,100,6,61,1,64100
2009,40,1,0,1,20,7,700,6,63,1,37300
2009,40,2,0,2,24,7,700,2,26,1,55190
2009,40,2,0,2,21,7,700,6,64,1,55190
2009,40,2,0,2,24,1,100,10,101,1,214800
2009,40,0,0,1,20,1,100,6,63,2,117700
2009,40,1,0,1,25,2,200,5,50,2,9999999
2009,40,3,0,1,24,1,100,6,63,1,335000
2009,40,0,0,2,24,1,100,6,63,1,57000
2009,40,0,0,1,21,1,100,6,65,1,20000
2009,41,0,0,2,21,1,100,6,65,1,53700
2009,41,4,0,1,22,1,100,6,63,1,78300
2009,41,4,0,2,25,1,100,7,71,1,12000
2009,41,0,0,1,25,1,100,6,64,1,74000
2009,41,4,0,1,22,1,100,4,40,1,71200
2009,41,4,0,2,20,1,100,6,63,3,0
2009,41,2,0,2,25,1,100,6,64,1,5500
2009,41,4,0,2,20,1,100,7,71,1,40400
2009,41,4,0,1,21,1,100,6,63,1,0
2009,41,4,0,1,21,1,100,7,71,2,34200
2009,41,2,0,2,25,1,100,6,63,1,18000
2009,41,2,0,1,21,1,100,6,61,1,18000
2009,41,4,0,1,23,8,802,6,65,3,9999999
2009,41,1,0,1,20,1,100,6,63,1,364000
2009,41,4,0,1,21,1,100,6,65,1,52000
2009,41,4,0,2,21,1,100,7,71,2,52000
2009,41,4,0,2,23,1,100,7,71,1,9000
2009,41,4,0,1,25,1,100,10,101,2,42000
2009,41,4,0,2,25,1,100,10,101,1,42000
2009,41,4,0,2,25,1,100,6,63,1,5600
2009,41,3,0,2,23,1,100,7,71,1,21000
2009,41,3,0,1,22,1,100,10,101,1,21000
2009,41,0,0,2,23,1,100,10,101,2,8600
2009,41,0,0,2,25,1,100,11,114,2,60000
2009,41,0,0,1,23,1,100,10,101,2,11600
2009,42,1,0,1,21,1,100,7,71,1,76500
2009,42,1,0,1,19,1,100,6,63,1,76500
2009,42,2,0,2,24,1,100,10,101,1,100000
2009,42,3,0,1,22,1,100,7,71,2,37000
2009,42,1,0,1,20,1,100,6,63,1,26180
2009,42,4,0,2,21,1,100,6,63,1,7700
2009,42,4,0,1,25,1,100,7,71,1,7700
2009,42,1,0,2,21,1,100,8,81,1,123500
2009,42,3,0,2,20,1,100,7,71,2,71300
2009,42,3,0,2,22,1,100,7,71,1,48000
2009,42,3,0,1,25,1,100,7,71,1,48000
2009,42,3,1,2,22,1,100,6,63,1,25900
2009,42,3,1,1,19,1,100,6,63,3,25900
2009,42,3,0,1,21,1,100,6,63,1,55030
2009,42,3,0,1,21,1,100,7,71,2,55030
2009,42,3,0,1,25,1,100,10,101,1,45000
2009,42,3,0,2,24,1,100,10,101,2,45000
2009,42,3,0,2,20,1,100,7,71,3,69000
2009,42,4,0,2,23,2,200,7,71,2,22000
2009,42,1,0,2,21,1,100,7,71,2,84000
2009,42,3,0,1,23,1,100,10,101,1,78000
2009,42,4,0,2,25,1,100,6,63,1,28000
2009,42,3,0,2,19,1,100,7,71,3,70900
2009,42,3,1,1,21,2,200,6,63,1,32000
2009,42,3,1,2,22,2,200,7,71,2,32000
2009,42,4,0,1,25,1,100,11,115,3,5200
2009,42,4,0,1,25,1,100,10,101,1,40000
2009,42,4,0,1,19,1,100,6,65,2,9999999
2009,42,3,0,1,20,1,100,6,65,1,8000
2009,42,3,0,2,20,1,100,7,71,1,7600
2009,42,2,0,1,19,2,200,6,63,1,36800
2009,42,2,0,2,22,6,620,10,101,3,7000
2009,42,2,0,1,21,1,100,7,71,3,7000
2009,42,4,0,1,19,1,100,7,71,2,9999999
2009,42,4,0,2,22,1,100,8,81,1,75000
2009,42,4,1,2,19,1,100,4,40,1,1400
2009,42,1,0,1,19,1,100,6,63,1,71400
2009,42,4,0,2,20,1,100,7,71,3,62000
2009,42,1,0,1,20,1,100,7,71,1,100200
2009,42,4,0,1,19,2,200,6,63,1,26800
2009,42,3,0,2,23,1,100,6,63,1,2800
2009,42,0,0,2,20,1,100,7,71,3,59000
2009,42,3,1,2,25,1,100,8,81,1,24000
2009,42,1,0,1,21,8,802,6,63,1,91000
2009,42,3,0,1,20,1,100,7,71,2,92000
2009,42,3,0,2,19,1,100,7,71,3,9999999
2009,42,3,0,1,20,2,200,6,61,1,22080
2009,42,2,0,2,21,1,100,8,81,3,114800
2009,42,1,2,2,25,1,100,6,63,1,36800
2009,42,4,0,2,19,1,100,6,63,2,9999999
2009,42,2,0,2,19,1,100,7,71,2,9999999
2009,42,3,0,2,20,1,100,7,71,3,47000
2009,42,4,1,2,19,6,640,6,64,1,1000
2009,42,4,0,2,22,6,640,7,71,2,1000
2009,42,3,0,2,20,1,100,8,81,2,20000
2009,42,3,0,1,25,7,700,6,63,1,44000
2009,42,3,0,2,20,7,700,7,71,1,44000
2009,42,4,3,1,25,1,100,2,23,1,23700
2009,42,3,0,1,21,2,200,8,81,1,98400
2009,42,3,0,2,19,1,100,6,63,2,95090
2009,42,1,0,2,22,1,100,6,63,2,70700
2009,42,1,0,1,19,1,100,6,63,2,70700
2009,42,3,0,2,20,1,100,6,63,1,102150
2009,42,3,0,2,22,1,100,6,63,2,129000
2009,42,3,0,1,19,1,100,2,26,1,68650
2009,42,3,1,2,19,1,100,6,65,2,2700
2009,42,3,0,1,25,1,100,5,50,1,9999999
2009,42,3,0,1,21,1,100,6,63,1,48900
2009,42,3,0,2,19,1,100,7,71,2,48900
2009,42,3,2,2,25,1,100,6,64,1,24000
2009,42,0,0,1,25,1,100,6,65,1,53600
2009,42,3,0,1,24,1,100,10,101,1,65000
2009,42,3,0,2,25,1,100,10,101,1,65000
2009,42,3,0,1,21,2,200,6,63,3,32500
2009,42,3,0,1,22,1,100,6,65,1,33200
2009,42,1,0,1,20,2,200,7,71,2,9999999
2009,42,4,0,1,24,1,100,8,81,1,77900
2009,42,4,0,2,24,1,100,6,65,1,35000
2009,42,3,0,1,25,1,100,8,81,1,98000
2009,42,3,0,1,22,1,100,7,71,2,169200
2009,44,0,0,1,25,1,100,6,65,1,97600
2009,44,0,0,2,25,1,100,11,114,3,70150
2009,44,4,0,2,23,1,100,6,61,2,19200
2009,44,4,0,2,23,1,100,10,101,2,54000
2009,44,0,0,2,20,1,100,7,71,2,0
2009,44,0,0,2,21,1,100,7,71,2,0
2009,44,0,0,2,20,1,100,7,71,2,0
2009,44,0,0,2,20,1,100,7,71,2,0
2009,44,0,0,1,19,1,100,7,71,2,9999999
2009,44,2,0,2,24,1,100,7,71,2,63140
2009,44,0,0,2,23,1,100,7,71,1,9999999
2009,44,4,0,2,19,1,100,6,63,3,9999999
2009,45,4,0,1,21,1,100,7,71,3,200
2009,45,4,0,1,24,1,100,11,114,1,64300
2009,45,4,0,2,23,1,100,10,101,1,64300
2009,45,0,0,1,19,2,200,6,65,1,29320
2009,45,0,2,2,25,1,100,6,61,1,19800
2009,45,2,0,1,25,1,100,10,101,1,43000
2009,45,0,0,1,20,2,200,6,63,1,18700
2009,45,1,0,1,20,1,100,6,64,1,9999999
2009,45,1,0,2,22,1,100,7,71,2,34400
2009,45,1,0,2,19,2,200,7,71,3,9999999
2009,45,1,0,2,22,2,200,6,65,3,9999999
2009,45,4,0,1,20,1,100,6,63,2,97400
2009,45,3,0,1,25,2,200,5,50,1,9999999
2009,45,4,0,2,24,1,100,6,63,1,26000
2009,45,4,1,2,21,2,200,7,71,2,14000
2009,45,0,0,1,19,2,200,7,71,3,9999999
2009,45,3,0,1,21,1,100,6,63,1,51330
2009,45,1,0,1,23,1,100,10,101,1,20000
2009,45,1,0,2,21,1,100,6,63,1,3500
2009,45,4,0,2,23,1,100,7,71,2,5000
2009,45,0,0,1,19,2,200,5,50,2,30500
2009,45,4,0,1,25,1,100,8,81,1,30000
2009,45,3,0,1,21,2,200,5,50,1,7600
2009,45,3,0,1,20,2,200,4,40,1,7600
2009,45,3,1,2,25,1,100,7,71,1,77500
2009,45,3,1,1,22,1,100,6,63,1,77500
2009,45,3,0,1,25,1,100,6,65,1,40000
2009,45,4,0,2,20,1,100,7,71,2,13600
2009,45,4,0,1,22,1,100,10,101,1,156050
2009,45,4,0,2,22,1,100,10,101,1,156050
2009,46,1,0,1,22,3,323,2,26,1,3000
2009,46,1,0,2,22,1,100,6,63,2,6100
2009,46,0,0,1,19,1,100,6,65,2,36300
2009,46,1,0,1,19,1,100,6,65,2,9999999
2009,47,3,0,1,23,1,100,7,71,2,20000
2009,47,3,2,2,24,8,801,6,63,3,22500
2009,47,0,0,1,25,2,200,7,71,1,23970
2009,47,3,0,2,19,1,100,6,65,2,47600
2009,47,1,0,1,22,1,100,10,101,1,82500
2009,47,3,0,1,23,1,100,10,101,1,55000
2009,47,3,0,2,23,1,100,6,63,1,21550
2009,47,1,1,2,24,1,100,6,63,1,32000
2009,47,4,0,2,25,1,100,7,71,1,29500
2009,47,3,1,2,24,1,100,6,63,1,64400
2009,47,4,0,1,23,1,100,10,101,3,9999999
2009,47,1,0,2,20,1,100,7,71,1,124400
2009,47,4,0,1,23,1,100,6,63,1,85000
2009,47,0,1,2,23,2,200,4,40,1,26100
2009,47,3,0,1,23,1,100,8,81,1,100000
2009,47,3,0,2,20,1,100,7,71,2,148020
2009,47,4,0,2,20,1,100,6,63,2,60250
2009,47,3,0,2,23,1,100,10,101,1,40500
2009,47,1,2,2,23,1,100,6,63,2,16300
2009,47,0,0,1,24,1,100,7,71,2,53000
2009,47,0,0,2,24,1,100,7,71,3,53000
2009,47,4,0,2,23,1,100,6,65,2,38500
2009,47,4,0,1,24,1,100,7,71,1,38500
2009,47,2,0,2,25,2,200,6,63,1,48740
2009,47,2,0,2,22,2,200,6,63,1,48740
2009,47,3,0,2,20,1,100,6,63,1,78000
2009,47,4,0,2,19,1,100,7,71,2,43160
2009,47,4,0,2,20,2,200,7,71,3,9999999
2009,47,4,0,2,22,1,100,6,64,1,7600
2009,47,4,0,2,21,1,100,6,63,2,1000
2009,47,4,0,1,22,1,100,8,81,2,15500
2009,47,2,0,1,20,1,100,6,65,1,20000
2009,47,2,0,1,20,1,100,6,65,1,22900
2009,47,2,0,1,19,1,100,6,65,1,8200
2009,47,1,0,1,21,1,100,7,71,1,35930
2009,47,1,0,2,21,1,100,6,65,2,33000
2009,47,4,0,1,22,2,200,7,71,2,10000
2009,47,4,0,1,24,2,200,10,101,2,10000
2009,47,3,0,1,21,1,100,7,71,1,81000
2009,47,3,0,2,20,1,100,6,63,1,174600
2009,47,2,0,1,22,1,100,5,50,1,47500
2009,47,2,0,1,19,1,100,7,71,2,9999999
2009,48,2,0,2,21,1,100,10,101,2,2100
2009,48,4,0,1,23,1,100,10,101,1,18000
2009,48,1,0,1,22,1,100,6,65,1,63000
2009,48,1,2,2,25,1,100,8,81,1,63000
2009,48,4,1,2,21,2,200,7,71,2,15000
2009,48,4,1,1,25,1,100,6,63,1,51000
2009,48,1,0,1,21,1,100,3,30,1,22800
2009,48,2,0,1,24,1,100,7,71,1,38700
2009,48,1,0,1,21,1,100,7,71,2,20800
2009,48,3,0,2,23,1,100,10,101,3,5000
2009,48,0,0,2,20,1,100,6,63,1,12000
2009,48,2,0,1,23,1,100,10,101,2,155500
2009,48,2,0,2,21,1,100,6,65,1,40000
2009,48,4,1,2,25,7,700,6,63,1,16300
2009,48,4,1,1,24,7,700,4,40,1,16300
2009,48,4,0,1,19,1,100,6,64,1,36000
2009,48,4,0,1,25,2,200,8,81,1,47200
2009,48,1,0,1,25,7,700,6,63,1,9999999
2009,48,2,0,1,20,1,100,7,71,2,9999999
2009,48,0,0,2,21,1,100,7,71,1,42860
2009,48,4,2,2,21,1,100,7,71,1,19200
2009,48,2,0,1,24,2,200,6,65,2,6000
2009,48,2,0,2,22,1,100,6,65,1,208430
2009,48,2,3,2,25,1,100,1,17,1,8100
2009,48,1,1,2,22,2,200,6,63,1,16900
2009,48,4,0,1,25,6,669,6,61,1,20000
2009,48,4,0,2,24,6,669,6,65,1,20000
2009,48,4,2,2,22,1,100,6,64,2,17100
2009,48,4,0,1,23,6,610,10,101,2,2300
2009,48,4,0,1,21,2,200,6,63,1,80000
2009,48,4,0,1,25,1,100,6,63,1,40000
2009,48,4,0,2,21,1,100,7,71,1,16800
2009,48,4,0,2,22,2,200,10,101,2,80910
2009,48,4,0,2,21,1,100,7,71,2,279000
2009,48,3,3,2,25,1,100,6,64,1,6000
2009,48,4,0,2,23,1,100,6,63,2,80000
2009,48,4,0,2,24,1,100,8,81,1,21200
2009,48,4,0,2,22,2,200,7,71,3,85000
2009,48,4,0,1,25,7,700,6,63,1,22000
2009,48,4,0,1,22,1,100,6,63,1,45200
2009,48,1,0,1,21,1,100,6,63,1,70000
2009,48,1,0,2,21,1,100,6,63,1,20000
2009,48,4,0,2,24,1,100,10,101,1,45000
2009,48,0,0,2,20,2,200,7,71,2,9999999
2009,48,2,0,2,19,1,100,6,65,2,9999999
2009,48,3,1,1,25,1,100,6,64,1,43300
2009,48,1,0,1,25,1,100,7,71,1,9999999
2009,48,4,0,2,22,1,100,7,71,2,13000
2009,48,4,0,1,20,1,100,6,64,1,13000
2009,48,3,0,2,24,4,400,7,71,2,41000
2009,48,3,0,2,22,4,400,7,71,2,41000
2009,48,4,0,2,21,1,100,6,65,1,52500
2009,48,2,0,2,24,1,100,10,101,3,20000
2009,48,2,0,2,23,1,100,11,114,3,20000
2009,48,2,0,2,23,1,100,7,71,2,8300
2009,48,4,1,2,20,1,100,5,50,2,16400
2009,48,4,0,1,19,2,200,6,65,1,62100
2009,48,4,0,1,22,1,100,8,81,2,40000
2009,48,4,0,1,20,1,100,7,71,2,82500
2009,48,4,0,1,19,1,100,7,71,2,82500
2009,48,4,0,1,24,2,200,7,71,1,119000
2009,48,2,0,1,24,1,100,6,63,1,52500
2009,48,4,0,2,25,1,100,10,101,1,240000
2009,48,3,0,1,22,1,100,6,63,1,15000
2009,48,3,0,2,22,1,100,7,71,2,15000
2009,48,4,0,2,22,1,100,8,81,1,59800
2009,48,4,0,2,20,1,100,6,63,1,59800
2009,48,4,0,1,23,1,100,6,63,1,24000
2009,48,4,0,2,21,1,100,6,65,1,24000
2009,48,4,0,2,21,8,801,7,71,2,9000
2009,48,3,0,1,19,2,200,6,63,2,9999999
2009,48,4,0,2,24,6,600,10,101,1,21000
2009,48,3,0,1,22,1,100,6,65,2,104600
2009,48,4,0,2,20,1,100,8,81,2,167400
2009,48,4,0,2,19,1,100,7,71,3,1700
2009,48,4,0,2,20,7,700,7,71,2,2400
2009,48,4,0,1,23,1,100,5,50,1,9999999
2009,48,2,0,2,21,1,100,7,71,3,81000
2009,48,2,0,2,19,1,100,6,63,1,81000
2009,48,2,0,2,23,1,100,8,81,1,92000
2009,48,0,1,2,24,7,700,0,2,1,23000
2009,48,0,2,2,22,1,100,6,65,1,63000
2009,48,4,0,2,22,1,100,6,65,1,23600
2009,48,4,0,1,21,1,100,6,64,1,9999999
2009,48,1,0,1,25,2,200,6,63,1,9999999
2009,48,4,0,2,24,7,700,10,101,3,16400
2009,48,3,0,2,25,1,100,6,64,1,5800
2009,48,4,0,1,21,1,100,2,26,1,81200
2009,48,4,0,2,21,1,100,6,61,1,81200
2009,48,3,0,2,19,2,200,4,40,1,9999999
2009,48,4,2,2,23,1,100,6,63,1,64000
2009,48,2,0,1,21,2,200,7,71,2,9999999
2009,48,4,0,2,23,1,100,6,63,3,201300
2009,48,4,0,2,25,1,100,10,101,1,37000
2009,48,2,0,2,21,7,700,6,63,2,7000
2009,48,2,0,2,24,1,100,6,63,1,136500
2009,48,3,0,2,19,1,100,7,71,2,205500
2009,48,3,0,1,20,1,100,7,71,1,15000
2009,48,2,0,1,19,1,100,7,71,3,81100
2009,48,4,0,1,21,1,100,7,71,1,207500
2009,48,4,0,1,25,2,200,10,101,1,128000
2009,48,4,0,2,19,1,100,5,50,3,200
2009,48,4,0,2,25,1,100,8,81,1,49500
2009,48,2,0,1,24,1,100,8,81,2,32500
2009,48,3,0,2,23,1,100,6,65,2,109200
2009,48,3,0,2,19,1,100,6,65,2,93600
2009,48,4,0,1,23,2,200,7,71,2,102120
2009,48,4,1,2,23,2,200,7,71,2,102120
2009,48,4,0,1,22,2,200,7,71,1,102120
2009,48,4,0,2,21,2,200,7,71,2,102120
2009,48,4,0,1,19,2,200,6,65,2,102120
2009,48,0,0,2,24,1,100,6,63,1,111000
2009,48,4,1,1,20,2,200,6,63,1,8000
2009,48,4,1,2,20,1,100,6,63,1,8000
2009,48,2,0,2,23,1,100,6,63,1,67100
2009,48,4,0,1,23,1,100,7,71,2,60000
2009,48,3,0,1,23,1,100,6,63,1,113000
2009,48,0,2,2,19,1,100,6,65,1,5000
2009,48,4,0,1,22,2,200,7,71,1,65000
2009,48,2,0,1,23,1,100,10,101,1,28000
2009,48,4,0,2,21,2,200,6,63,1,63000
2009,48,4,0,1,25,1,100,10,101,2,14700
